Name,Artist,Album,Genre,Charter,Year,songlength
Loved You a Little (ft. Taking Back Sunday & Charlotte Sands),The Maine,Loved You a Little,poprock,"Harmonix, Rhythm Authors",2022,208162
Season 5 (Break My Fall),TOWNS,things you might feel sometimes,poprock,"Harmonix, Rhythm Authors",2022,198822
ZOMBIFIED,Falling In Reverse,ZOMBIFIED,Post-Hardcore,StormEagle,2022,219606
A Silent Remedy,Seven Kingdoms,Zenith,Power Metal,Pessimystic,2022,244839
The Liars Club,Coheed and Cambria,Vaxis II: A Window of the Waking Mind,prog,Unknown Charter,2022,229971
"Ængus, The Prize-Winning Hog",The Toxhards,Unknown Album,prog,ALBATROSS,2022,235568
To Be Like You,IRONSTONE,The Place I Cannot Find,Progressive Metalcore,NicolasPL,2022,258969
I Like You,Bloods & Laura Jane Grace,"Together, Baby!",punk,"Harmonix, Rhythm Authors",2022,143075
Pretty Mouth,girlfriends,Pretty Mouth,punk,"Harmonix, Rhythm Authors",2022,178866
emo girl (feat. WILLOW),Machine Gun Kelly,mainstream sellout,Punk,Tiver,2022,161018
emo girl (feat. WILLOW),Machine Gun Kelly,mainstream sellout,punk,Unknown Charter,2022,160636
Addison Rae,Magnolia Park,Baku's Revenge,punk,"Harmonix, Rhythm Authors",2022,193776
Radio Reject,Magnolia Park,Baku's Revenge,punk,Unknown Charter,2022,144999
Let Me Be Normal,Militarie Gun,All Roads Lead to the Gun,punk,"Harmonix, Rhythm Authors",2022,147702
Runaway,Starcrawler,She Said,punk,"Harmonix, Rhythm Authors",2022,182153
Anything Was Better,The Interrupters,In the Wild,punk,"Harmonix, Rhythm Authors",2022,181368
Oh!,The Linda Lindas,Growing Up,punk,"Harmonix, Rhythm Authors",2022,156799
Oldest Daughter,The Wonder Years,The Hum Goes On Forever,punk,"Harmonix, Rhythm Authors",2022,201875
"Twinkle Twinkle (Sped Up, Cut Version)",Leah Kate,Single,Punk Nightcore Rock,Thingerthing & kattny,2022,88167
Wake Up,7evin7ins,Wake Up (Single),Punk Rock,Mickelräven,2022,175931
Mountain Dew Song 2,Jasmine Bauer,Harleysmama21,Random Ukulele Shit,DeepFriedDVD,2022,56424
Bombs Away,Blastergun,Bombs Away,rock,Unknown Charter,2022,185378
Classless Act (ft. Vince Neil),Classless Act,Welcome to the Show,rock,"Harmonix, Rhythm Authors",2022,197960
Bad Habits (feat. Bring Me The Horizon),Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),Rock,Koyle,2022,252827
Voices in My Head,Falling in Reverse,Popular Monster,rock,Unknown Charter,2022,194219
IDWBS,Friday Pilots Club,"I LOVE YOU, ROBOT SUPERSTAR!",rock,"Harmonix, Rhythm Authors",2022,187976
Kick Back [TV Size] [Cover],Kenshi Yonezu [Yewon],[Chainsaw Man] [Intro Music / Main Theme Song / Opening Credits / OP (OP1)],Rock,C.H. Uruguay,2022,88058
San Quentin,Nickelback,Get Rollin',Rock,StormEagle,2022,212616
San Quentin,Nickelback,Get Rollin',Rock,StormEagle,2022,212616
TIRED OF WINNING/SHIPS IN THE NIGHT,Nothing More,SPIRITS,Rock,StormEagle,2022,340311
TIRED OF WINNING/SHIPS IN THE NIGHT,Nothing More,SPIRITS,Rock,StormEagle,2022,340311
Killing Is Just a Means,Permaband,Permaband,rock,"Harmonix, Rhythm Authors",2022,288439
Wrecking Machine,Permaband,Permaband,rock,"Harmonix, Rhythm Authors",2022,232057
Careless Whisper,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),Rock,Knight Rider,2022,300048
Careless Whisper,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),rock,Unknown Charter,2022,300048
Planet Zero,Shinedown,Planet Zero,Rock,StormEagle,2022,223852
Wild Child,The Black Keys,Dropout Boogie,rock,"Harmonix, Rhythm Authors",2022,168236
Let Me Out,The Blue Stones,Pretty Monster,rock,"Harmonix, Rhythm Authors",2022,193502
Crushing Thirties (feat. Johnny Gioeli),The Chalkeaters,Sonic 30th Anniversary,Rock,Bitusa_Chaos,2022,262965
Down to the Devil,Naked Gypsy Queens,Georgiana,southernrock,"Harmonix, Rhythm Authors",2022,207394
Legion of the Seas,Visions of Atlantis,Pirates,Symphonic Metal,DeepFriedDVD,2022,297772
Orphan Tears Part 2,Your Favorite Martian,Orphan Tears Part 2,Techno,StormEagle,2022,159110
Orphan Tears Part 3,Your Favorite Martian,Orphan Tears Part 3,Techno,StormEagle,2022,188827
Video Games,Tenacious D,Video Games,Acoustic Rock,Lattrodon,2023,77782
Drunk (And I Don't Wanna Go Home) (ft. Miranda Lambert),Elle King,Come Get Your Wife,alternative,"Harmonix, Rhythm Authors",2023,245999
Rescued,Foo Fighters,But Here We Are,alternative,"Harmonix, Rhythm Authors",2023,263167
Going Postal At The Party,James Marriott,Are We There Yet?,alternative,Unknown Charter,2023,213818
Stick Season,Noah Kahan,Stick Season (We'll All Be Here Forever),Alternative,metalli3212,2023,184298
Welcome to the DCC,Nothing But Thieves,Dead Club City,alternative,Unknown Charter,2023,202438
Dazies,Yeule,Softscars,Alternative,C.H. Uruguay,2023,260023
PANIC,YONAKA,PANIC,alternative,"Harmonix, Rhythm Authors",2023,175111
Welcome to the Black Parade (Old English),The_miracle_aligner\\Constantine Bard,"Bardcore, Vol. IV",Bardcore,metalli3212,2023,309101
Welcome to the Black Parade (Old English),The_miracle_aligner\\Constantine Bard,"Bardcore, Vol. IV",Bardcore,metalli3212,2023,309101
injurious quarter,blower5,YEA VIDEOGAME,Chiptune,3-UP,2023,213186
[Alternate] Doomsday Zone,John Tay,Sonic & Knuckles Alternate,Chiptune,3-UP,2023,288666
a billion exploding suns,robotmeadows,Star Cycles,Chiptune,3-UP,2023,208979
eons,robotmeadows,Star Cycles,Chiptune,3-UP,2023,178980
from dust to light,robotmeadows,Star Cycles,Chiptune,3-UP,2023,89877
i am death process (ft. Kade Kalka),robotmeadows,Star Cycles,Chiptune,3-UP,2023,260993
-mainsequence.initiate-,robotmeadows,Star Cycles,Chiptune,3-UP,2023,372701
Star Cycles (Full Album Chart),robotmeadows,Star Cycles,Chiptune,3-UP,2023,1805901
starfarer,robotmeadows,Star Cycles,Chiptune,3-UP,2023,108058
stellar bloom,robotmeadows,Star Cycles,Chiptune,3-UP,2023,190423
the celestial memory (feat. Button Masher),robotmeadows,Star Cycles,Chiptune,3-UP,2023,314708
wagering dots,robotmeadows,Star Cycles,Chiptune,3-UP,2023,76235
*P*owerful *S*ample *G*enerator,traumatized,*P*owerful *S*ample *G*enerator (Single),Chiptune,3-UP,2023,168719
Bad Apple Medley,Various Artists,Bad Apple Medley,Chiptune,3-UP,2023,245081
Sparks Fly (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),Country,Tolberto,2023,263140
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,Dance-Pop,itsgonnabemae,2023,188164
Cupid,FIFTY FIFTY,The Beginning: Cupid,Disco,oBLINKxONCEo,2023,177281
GTA 6 Leak Robbery Song,QXAlmighty!,Single,Electro,metalli3212,2023,496391
PSYCHO,Hakos Baelz,Pandæmonium,Electronic Dubstep,Sang Duta & Mathys,2023,177187
PSYCHO,Hakos Baelz,Pandæmonium,Electronic Dubstep,Sang Duta & Mathys,2023,177187
PSYCHO (Beta Version),Hakos Baelz,Pandæmonium,Electronic Dubstep,Sang Duta,2023,177187
Stay,Lithuania 2023 (Monika Linkytė),Eurovision Song Contest 2023,Eurovision,Sad Normie,2023,178266
Save Your Tears,The Weeknd,Fortnite Festival,Fortnite,ThatOneCuteMute,2023,216781
White Lie (Live Performance),Haywyre,White Lie,Future Bass,Enderan,2023,217260
Unravel Cover,Ado,Uttatemita,Hard Rock,Sang Duta & HNTV ID,2023,241107
The Bottom,Glorb,The Bottom,hiphoprap,Unknown Charter,2023,145680
The Bottom 2,Glorb,The Bottom 2,hiphoprap,Unknown Charter,2023,169671
A Little Wild,Anna Graceman & Ryan Corn,A Little Wild,indierock,"Harmonix, Rhythm Authors",2023,167866
Call Me Crazy (ft. Pillow Queens),ARXX,Ride or Die,indierock,"Harmonix, Rhythm Authors",2023,206387
Going Home to a Party,JW Francis,Dream House,indierock,"Harmonix, Rhythm Authors",2023,192377
"Black Earth, WI",Ratboys,The Window,indierock,"Harmonix, Rhythm Authors",2023,513455
L.E.S.,The Revel,L.E.S.,indierock,"Harmonix, Rhythm Authors",2023,204461
Bath County,Wednesday,Rat Saw God,indierock,"Harmonix, Rhythm Authors",2023,195146
Love Is Not a Weapon,Welshly Arms,Wasted Words & Bad Decisions,indierock,"Harmonix, Rhythm Authors",2023,214162
Peaches,Jack Black,The Super Mario Bros: Movie Soundtrack 2023,inspirational,Unknown Charter,2023,101553
Anytime Anywhere,milet,Anytime Anywhere,Japanese Indie Pop,Mathys,2023,231025
Anytime Anywhere,milet,Anytime Anywhere,Japanese Indie Pop,Mathys,2023,231025
Dried Flowers,Ado,Utattemita,J-Pop,"Sang Duta, Mathys & TDC",2023,290455
Dried Flowers,Ado,Utattemita,J-Pop,"Sang Duta, Mathys & TDC",2023,290455
Yoake to Hotaru/Dawn And Fireflies,Ado,Utattemita,J-Pop,"Sang Duta, TDC & Mathys",2023,313015
Bokurano,Eve,Bokurano,J-Pop,Maverick,2023,215741
Song of the Dead,KANA-BOON,Song of the Dead,J-Pop,Mathys,2023,195931
Song of the Dead,KANA-BOON,Song of the Dead,J-Pop,Mathys,2023,195931
Stay Free,Machico,Stay Free (Kono Subarashii Sekai N i Bakuen Wo! Opening Theme),J-Pop,Mathys,2023,238538
Stay Free,Machico,Stay Free (Kono Subarashii Sekai N i Bakuen Wo! Opening Theme),J-Pop,Mathys,2023,238538
Stay Free (Instrumental),Machico,Stay Free (Kono Subarashii Sekai N i Bakuen Wo! Opening Theme),J-Pop,Mathys,2023,238538
Stay Free (Instrumental),Machico,Stay Free (Kono Subarashii Sekai N i Bakuen Wo! Opening Theme),J-Pop,Mathys,2023,238538
Love Trap Muchu,MAISONdes (feat. asmi & Three),Love Trap Muchu,J-Pop,Mathys,2023,203142
Love Trap Muchu,MAISONdes (feat. asmi & Three),Love Trap Muchu,J-Pop,Mathys,2023,203142
Shiawase,Omoinotake,Shiawase,J-Pop,Mathys,2023,261651
Shiawase,Omoinotake,Shiawase,J-Pop,Mathys,2023,261651
Jump In,"Rie Takahashi, Aki Toyosaki",Jump In,J-Pop,Mathys,2023,196876
Jump In,"Rie Takahashi, Aki Toyosaki",Jump In,J-Pop,Mathys,2023,196876
Jump In (Instrumental),"Rie Takahashi, Aki Toyosaki",Jump In,J-Pop,Mathys,2023,196876
Jump In (Instrumental),"Rie Takahashi, Aki Toyosaki",Jump In,J-Pop,Mathys,2023,196876
Be a flower,Ryokuoushoku Shakai,Be a flower,J-Pop,Mathys,2023,198330
Be a flower,Ryokuoushoku Shakai,Be a flower,J-Pop,Mathys,2023,198330
Be a flower,Ryokuoushoku Shakai,Be a flower,J-Pop,Mathys,2023,198330
Be a flower (Instrumental),Ryokuoushoku Shakai,Be a flower,J-Pop,Mathys,2023,198329
Be a flower (Instrumental),Ryokuoushoku Shakai,Be a flower,J-Pop,Mathys,2023,198329
The Brave,YOASOBI,The Brave,J-Pop,Mathys,2023,194340
The Brave,YOASOBI,The Brave,J-Pop,Mathys,2023,194340
Gradation (feat. Yuho Kitazawa),KANA-BOON,Yamada-kun to LVL999 no Koi wo Suru OP,jrock,Unknown Charter,2023,219287
Song of the Dead,KANA-BOON,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto OP,jrock,Unknown Charter,2023,209955
Numbness like a ginger,Unison Square Garden,Blue Lock ED2,jrock,Unknown Charter,2023,250809
Ime-chan wants to become a guitar hero (feat. Kaai Yuki),ime44,Ime-chan wants to become a guitar hero,J-Rock,Mathys,2023,223430
Ime-chan wants to become a guitar hero (Instrumental),ime44,Ime-chan wants to become a guitar hero,J-Rock,Mathys,2023,223430
Gradation (feat. Yuho Kitazawa),KANA-BOON,Yamada-kun to LVL999 no Koi wo Suru OP,J-Rock,Freekotaku,2023,219287
Gradation (feat. Yuho Kitazawa),KANA-BOON,Yamada-kun to LVL999 no Koi wo Suru OP,J-Rock,Freekotaku,2023,219287
Hitoshizuku,MyGO!!!!!,Meisekiha,J-Rock,Mathys,2023,190626
Hitoshizuku,MyGO!!!!!,Meisekiha,J-Rock,Mathys,2023,190626
bloom,Necry Talkie,bloom (Single),J-Rock,John Titor,2023,198217
Kitakaze,SIX LOUNGE,Kitakaze,J-Rock,Mathys,2023,209163
Kitakaze,SIX LOUNGE,Kitakaze,J-Rock,Mathys,2023,209163
Drama,Aespa,Drama (4th Mini Album),K-Pop,Sang Duta & Mathys,2023,217215
Nobody,Avenged Sevenfold,Life Is But a Dream...,metal,Unknown Charter,2023,357237
Dial Tone,Catch Your Breath,Shame on Me,metal,"Harmonix, Rhythm Authors",2023,204394
NEW DAWN,coldrain,NEW DAWN,Metal,metalli3212,2023,213074
Dead Inside (ft. David Draiman),Nita Strauss,The Call of the Void,metal,Unknown Charter,2023,239307
Through the Noise (ft. Lzzy Hale),Nita Strauss,The Call of the Void,metal,"Harmonix, Rhythm Authors",2023,205713
Big Rig,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,Land of Sleeper,metal,Unknown Charter,2023,392586
UNDER THE TREE,SiM,UNDER THE TREE,Metal,RAILSONXGAMER,2023,121692
Rain Down,Solence,Hope is a Cult,metal,"Harmonix, Rhythm Authors",2023,249130
Rampage,Darko US,Rampage,Metalcore,Zantor,2023,250019
Hard in Da Paint (Waka Flocka Flame Cover),Invirulant,Invy x Flocka - Hard in Da Paint,Necrothuggin Trap Slam Beatdown,SamLittlehorns,2023,200992
More the Victim,Linkin Park,Meteora (20th Anniversary Edition),numetal,Unknown Charter,2023,197999
More the Victim,Linkin Park,Meteora20,numetal,Unknown Charter,2023,165999
Peaches,Carl Wheezer,[Jimmy Neutron],Pop,C.H. Uruguay,2023,97176
Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,Pop,Chris Rumfellow,2023,258017
Peaches,Jack Black,The Super Mario Bros. Movie,Pop,AdrianheroTV,2023,97668
DROWN,Hakos Baelz,Pandæmonium,Pop Ballad,Mathys & Sang Duta,2023,298006
DROWN,Hakos Baelz,Pandæmonium,Pop Ballad,Mathys & Sang Duta,2023,298006
Within The Dream,"Masdito Bachtiar, Christabel Annora",A Space For The Unbound,Pop Ballad,"Mathys, Sang Duta",2023,357035
We Didn't Start The Fire,Fall Out Boy,We Didn't Start The Fire (Single),Pop Punk,Derpferdler,2023,217588
good guy,Against The Current,good guy,Pop Rock,"Mathys, xDTrammell",2023,207401
Hot to Go!,Chappell Roan,The Rise and Fall of a Midwest Princess,popdanceelectronic,Unknown Charter,2023,189571
Worst Day (ft. MAX),ILLENIUM,ILLENIUM,popdanceelectronic,"Harmonix, Rhythm Authors",2023,171876
Adore You,Miley Cyrus,Bangerz (Deluxe Version),popdanceelectronic,Unknown Charter,2023,281808
Flowers,Miley Cyrus,Endless Summer Vacation,popdanceelectronic,Unknown Charter,2023,200254
Super Freaky Girl,Nicki Minaj,Pink Friday 2,popdanceelectronic,"Harmonix, Rhythm Authors",2023,175263
Idol,Yaosobi,Idol (Single),popdanceelectronic,Unknown Charter,2023,217233
Six Feet Under,Charlotte Sands,Good Now,poprock,"Harmonix, Rhythm Authors",2023,194056
Love From the Other Side,Fall Out Boy,So Much (For) Stardust,poprock,"Harmonix, Rhythm Authors",2023,246075
A Little Bit Better,Ni/Co,A Little Bit Better,poprock,"Harmonix, Rhythm Authors",2023,151373
This Is Why,Paramore,This Is Why,poprock,Unknown Charter,2023,208778
Settling,Ripe,Bright Blues,poprock,"Harmonix, Rhythm Authors",2023,190713
Girls Make Me Wanna Die,The Aces,I've Loved You for So Long,poprock,"Harmonix, Rhythm Authors",2023,134143
Love U Madly,Violet Saturn,All the Cool Kids,poprock,"Harmonix, Rhythm Authors",2023,144819
Merayu Tuhan,Kangen Band,Merayu Tuhan - Single,Pop-Rock,Niv47,2023,276000
Toxic Gossip Train,Colleen Ballinger,Unknown Album,Power Metal,freebirdsmovie,2023,619694
lovespell,covet,catharsis,prog,"Harmonix, Rhythm Authors",2023,254045
Mind Rider,Hail the Sun,Mind Rider,prog,Unknown Charter,2023,203076
The Summoning,Sleep Token,Take Me Back to Eden,prog,Unknown Charter,2023,395375
Wildfire,From Grotto,Monuments of Our Time,Psychedelic Rock,Emperor,2023,362240
Riptide,Beartooth,The Surface,punk,"Harmonix, Rhythm Authors",2023,215623
Pack of Smokes,Blame It On Whitman,bait.,punk,"Harmonix, Rhythm Authors",2023,246291
Born in the Heat,CIVIC,Taken by Force,punk,"Harmonix, Rhythm Authors",2023,179127
Delete Myself,Fake Names,Expendables,punk,"Harmonix, Rhythm Authors",2023,157168
Brassic,Grade 2,Grade 2,punk,"Harmonix, Rhythm Authors",2023,136257
Back to Better,The Bouncing Souls,Ten Stories High,punk,"Harmonix, Rhythm Authors",2023,133517
Sweet (feat. Fousheé),Teezo Touchdown,How Do You Sleep At Night?,Rap,Miscellany,2023,138641
All I Really Wanna Do,Devon Gilfillian,Love You Anyway,rbsoulfunk,"Harmonix, Rhythm Authors",2023,226821
Dance The Night,Dua Lipa,Barbie The Album,rbsoulfunk,Henry13Hdz,2023,178795
Burn,Alexis Munroe,Burn,rock,"Harmonix, Rhythm Authors",2023,305000
Deny Reality,Andrew Van Garratt,Plausible Deniability,Rock,bwm32,2023,184666
Heartbreaker 2.0,Dirty Honey,Heartbreaker 2.0,rock,"Harmonix, Rhythm Authors",2023,226740
Solus (First Fragment cover),fleiwerks,Solus (Single),rock,Miscellany,2023,272062
Bad Idea,GUNNAR,Best Mistake,rock,"Harmonix, Rhythm Authors",2023,237271
I Feel Fine Pt.1 + Pt.2,Sex Bob-Omb,Scott Pilgrim Takes Off (Soundtrack from the Netflix Original Series),Rock,S3AL,2023,89559
Push (Matchbox Twenty Cover),Ryan Gosling,Barbie The Album: Best Weekend Ever Edition,Soundtrack,Daintii & Sheogor,2023,206138
The Emptiness Machine,Linkin Park,From Zero,alternative,Unknown Charter,2024,195652
Next Semester,Twenty One Pilots,Clancy,alternative,Unknown Charter,2024,236735
"Scherzo in G Major Op. 13, No. 1",Allegro,Allegro Works,Classical,Marcky,2024,132994
Rondo Across Countless Kalpas,Hoyo Mix,Honkai Star Rail Trailer,Classical Orchestra,Sang Duta & Mathys,2024,308913
Poison,Angel Dust (Hazbin Hotel),Prime Video - Hazbin Hotel,"Dark pop, alternative rock",Titom,2024,122058
Not Like Us (Cloutiful Diss),Spazza17,Not Like Us (Cloutiful Diss) - (Single),Hip-Hop,TadeLn,2024,77053
Iwatodai Dorm -Reload-,Lotus Juice,Persona 3 Reload Original Soundtrack,hiphoprap,Unknown Charter,2024,144979
Iwatodai Dorm -Reload-,Lotus Juice,Persona 3 Reload Original Soundtrack,hiphoprap,Unknown Charter,2024,144979
Saturday Nights,INOHA,ALOHA INOHA,indie rock/pop,The Banana Man,2024,176936
Aa Jinsei ni Namida Ari,"Natsuki Hanae, Kenjiro Tsuda",Aa Jinsei ni Namida Ari,J-Pop,Mathys,2024,205878
Aa Jinsei ni Namida Ari,"Natsuki Hanae, Kenjiro Tsuda",Aa Jinsei ni Namida Ari,J-Pop,Mathys,2024,205878
Namaramenkoi Gal,Masayoshi Oishi,Dosanko Gal wa Namaramenkoi OP,jrock,Unknown Charter,2024,228596
"""Boku wa...""",Atarayo,"""Boku wa..."" (Single)",J-Rock,Hubbubble,2024,240000
R×R×R,Hakos Baelz,ZODIAC,J-Rock,SunnieD_,2024,224983
SHEESH,BABYMONSTER,BABYMONS7ER,K-Pop,Mathys & Sang Duta,2024,171031
DASH,NMIXX,Fe304: BREAK,K-Pop,Mathys & Sang Duta,2024,168942
Vengeance,coldrain,Vengeance,Metal,metalli3212,2024,238302
No Weapon Formed Shall Prosper,Eidola,EVISCERATE,Metalcore,HannonGT,2024,236078
They're All Around Us,Poppy,They're All Around Us (Single),Metalcore,"OCBG0LD, FigNeutered",2024,206539
DiE4u,Bring Me the Horizon,POST HUMAN: NeX GEn,numetal,"Harmonix, Rhythm Authors",2024,205976
APT (Feat. Bruno Mars),ROSÉ,APT,Pop Rock,thomas20080k,2024,173437
Full Moon Full Life Feat. Sketchyourname,Ziodyne,Persona 3 Reload Soundtrack,Pop Rock,Apillinge,2024,296728
Zorra,Nebulossa,Eurovision Song Contest: Malmö 2024,popdanceelectronic,Unknown Charter,2024,186665
Espresso,Sabrina Carpenter,Unknown Album,popdanceelectronic,Unknown Charter,2024,213884
Bad Mistake,Sum 41,Heaven :x: Hell,Pop-Punk,Maximus14014,2024,184512
Die With A Smile,"Bruno Mars, Lady Gaga",Single,poprock,Rice4Ryfe,2024,251633
No Weapon Formed Shall Prosper,Eidola,Eviscerate,Post-Hardcore,Angevil,2024,235992
A Tempestuous Noise of Thunder and Lightning Heard,Chris Christodoulou,Risk of Rain 2: Seekers of the Storm,Prog Metal,Zurge,2024,207443
The Ducks,Babaru,The Ducks,punk,TheOreo,2024,175588
The Ducks (2x Bass Pedal),Babaru,The Ducks,punk,TheOreo,2024,175588
LosT (2x Bass Pedal),Bring Me the Horizon,POST HUMAN: NeX GEn,punk,Unknown Charter,2024,215800
Heartbreak of the Century,Neck Deep,Neck Deep,punk,"Harmonix, Rhythm Authors",2024,230659
Assu (One Piece Egghead Opening),Hiroshi Kitadani,One Piece,rock,Shayne Hawke,2024,197804
...Baby One More Time,Tenacious D,Kung Fu Panda 4 (Original Motion Picture Soundtrack),rock,OCBG0LD,2024,190468
Next Semester,Twenty One Pilots,Clancy,Rock,C.H. Uruguay,2024,242703
Hydrogen - Hotline Gensokyo,M|O|O|N,Hotline Gensokyo OST,video game ost,Creeel,2025,123760
Game Over - Five Nights at The Knife Party,Scott Cawthon x Knife Party,joe mama,video game ost,Creeel,2028,39093
